knn0,knn1
5.587234489130346,5.853317714704439
6.189852821219241,6.910026558073322
5.423890780826204,5.818502249803822
7.432097041471102,7.661313789324071
5.76846188241775,6.05764706664164
8.730448540925261,14.546713653631437
3.750597039811868,4.376584549424697
5.034551370527777,5.776195565755829
4.3162668466215,5.083749022538347
4.619009890042966,5.01769855438788
5.829189629190252,4.651800710113278
3.90941284277783,5.216860844061155
5.506715105408785,4.909672248492266
4.966567963839593,4.757013526577835
3.7730120997592493,3.8073076923030995
5.076610631667372,5.616565938198361
6.142738090350919,6.480108195946793
3.8836551434734816,3.7595907305898537
5.438648037411483,5.037425244430804
5.950573198212002,6.463231355721418
4.828565669239947,7.73774822747721
5.3332476060547425,6.165183046348722
4.5512658719461445,4.711707859943874
5.34307416225005,4.143762747380649
5.213563291214367,6.9804500668445115
5.029791950674809,5.62460252553963
5.06383215839933,5.14679447235064
5.145532716038378,4.691698889329159
6.272554269660861,6.186863333973343
9.037730891842754,8.381267951703194
4.746760867302234,3.757409927718504
11.3598744201488,11.62020467577844
5.699878362658548,4.3643658357892505
5.405131494444952,5.365242241058528
4.3761127435564084,4.661421399299503
5.867162832441289,6.05777840035118
5.76415156403894,6.201156530775815
6.236249206873857,6.26135807232613
5.394215724503718,6.008421637240438
4.228679875671954,5.229106534566438
5.7695073242020785,7.045454697779609
5.9921513971756335,5.7627611148243965
6.119718086942879,6.951148257885179
4.556044987498474,4.709111270986128
5.573697541604611,6.062767465988526
5.448633772617386,5.299446719220169
7.2574156842849975,8.151198468914465
4.167344800441239,6.477969936018126
5.20481790927703,6.370121505061601
6.515984358419504,7.142935176191945
6.715555805603611,7.360123283209516
5.687733817225007,5.495007238696451
5.399437232435685,4.786288971239423
6.306377353965223,6.528802377687754
5.833736209438852,6.7828474191997605
6.171536481090125,6.318494719694814
4.495789178532135,6.277532830499003
5.4093547883296775,6.317975624567862
5.499535853579801,6.032226504619784
5.320906366613319,5.197025124551659
5.642442903292911,6.671828989642601
8.608121492224878,10.356745592577742
6.614707713197052,7.733773976832369
5.6888797195734995,6.713206928121307
1.9773301461728254,4.002979859335137
4.7426981716198275,6.539049370916419
5.537225916551398,7.1638724972451575
4.130612538981413,4.160290212911286
5.82924087378861,6.566161157682344
3.88440719118416,4.771840600531322
4.955183075674628,4.597127112925907
5.548455721774007,5.108546231011888
5.259350631822711,4.506025151653525
3.9658119686199846,4.201553550678193
5.424290511331559,7.180902116528268
3.8882868303243034,5.534781868482855
4.481772775689884,5.038074533592243
3.956783839179191,6.696024966981438
4.858397236806122,7.658217835998652
7.77639924156797,8.426943619100832
3.9595407903098137,5.475884580872116
5.430256585325925,5.758444558923146
4.350175459084489,4.096186404895065
4.841693638511533,4.513472861133311
6.739590018128587,5.51434132884921
4.69244439385395,5.293290290565137
5.730168633554131,6.660352647574029
5.366776707037104,5.352776506771727
4.039751588596111,4.036568659657647
2.6332098854102646,2.8326041558035904
5.3726725571743525,5.779313794449315
2.829293158605367,4.783058878380981
7.663028832548252,9.522544181146811
5.350110501535936,4.287666671120751
6.198694162434662,6.2459627169603085
3.97890824493509,3.880775798217166
4.857711442589251,5.532296666530607
4.199056157096398,4.6230530884124095
5.209790927740763,5.2218112591892165
5.946851253921837,6.562125582637269
6.64786091237315,7.715175124373761
4.423290608549996,6.294440260106796
5.7265623713049365,7.083840168022616
4.833740609219845,5.170355464663809
5.056376672906868,6.791829929678433
7.282193288087684,7.708153780474484
5.69826756342738,6.063275577775814
7.837529659185115,8.797882938014473
7.545904047658025,7.387193044494913
3.8299444503132105,5.344790350088928
4.490441371555228,3.8854451522429185
5.104067898591157,6.173344799959946
6.521784047758991,6.098095322452496
5.682132547274997,4.476280474342246
6.391752183105512,6.8988966364781374
5.1248765848449205,7.184464878495533
7.451352476311264,9.128918410287586
4.240142637634791,5.394064646968533
4.268244515661282,4.752893219071522
4.817461655892702,5.951316043142752
5.334393030047022,5.621680143986856
5.405296251092068,5.234438984073253
4.57539466458026,5.163710250571191
4.0033694991353,6.760599511332245
3.777578228056352,3.0406227350631947
7.294485195277456,7.507785780777733
6.787143192602749,7.465200044672145
6.456148464952461,7.34408660852539
4.527690123750661,5.794823402749462
5.031155956771289,5.006420968458254
5.102055532413104,7.491575533298826
6.120465998282636,6.239853176862698
5.005702368003071,5.471008348176095
4.70460171765076,5.075694005337502
5.366233694574577,5.992999312427866
4.867383261557921,7.984684506228701
6.259936294417487,6.511973771803567
5.752974496336471,4.547406203758273
7.377298850722391,7.514817021321688
4.235069434035755,3.98825092809469
5.866653661226368,5.297075007585648
4.82743369865745,5.759603862868803
5.32379661797629,4.4372523675558435
4.715665468391109,5.23388485922378
5.252856207844153,4.6280170475039855
6.227446171451181,7.793415423247856
4.8217042561979495,4.631160800877895
6.229606259962582,5.446058427326333
6.20249012088462,6.439317407864166
2.736440762348941,4.460825667907686
4.043741509771542,5.055546651917105
4.432186033355909,6.762530121590354
5.069200959105296,4.397006001837365
4.505589342465323,4.187817485029265
4.429861022909155,5.864124127746136
5.872839419607698,5.8456241259449495
5.535981412439015,5.735950895267106
5.596088545614904,5.788751609348517
3.113367352569437,5.857408118040609
4.518078457663602,5.706699734758977
3.9651960215068955,5.046179840549889
5.828815415683797,6.347397866106287
5.645674574285111,6.003963731607356
5.203791045999814,4.770199731480832
5.5316974162460255,5.0052991571746634
4.902180486364837,5.814050119662904
4.728021456192026,4.965572466288583
5.53988649639288,5.214025225300154
4.36956683728692,6.656376348909915
5.548338640601657,5.415625165106727
4.968560787469447,5.0701014473673975
3.355621477627573,3.6675931589780553
2.5055490694647435,5.158707677960713
5.82164828712022,5.973642461532872
5.244177245127396,5.13313832316666
6.404836605224558,6.413690257559497
7.218518692717205,8.4939136513982
5.499637962633173,5.250055346656663
6.485070717772334,6.294349193791091
6.284646257366997,7.735102384417294
4.2460448522235055,3.4788078440291352
5.038777570257626,4.971909940104686
5.45830902747835,5.092481063570164
6.527947171602926,6.7571799568326165
5.80671649542302,6.394076467099177
5.0397763851037265,4.875360388362817
6.571973176398439,6.424155856267308
7.561617323591352,8.230157219696341
5.894677169241615,8.398519625183383
5.584561386379112,5.731219641943681
5.43237435450268,5.235324557046523
6.773417069764403,6.949547229344334
4.144740146072882,5.133213888861431
4.571102515984451,4.793878116796106
5.868107446902937,6.342883800250935
4.577375171433809,5.409759767753806
4.366867535764526,5.21640841751204
4.490540349573105,5.693895811041038
4.170402862421656,4.543352132154985
5.921284237366286,6.833151926384398
6.449334835418224,5.813955785355463
5.701298151414591,5.45043613779156
7.187109144946509,8.373876911893763
5.184922733405902,3.978356445301405
4.4825153811074685,4.297145747700554
4.905379599551886,5.40840102476392
3.962908436354007,4.564695639212978
6.2278404630801685,5.683601889382189
4.659093942503811,6.028235566193971
5.563248641461315,6.071288729021396
5.819985121929684,6.200316687576891
7.312537510603338,7.808519341574762
4.621554989313611,5.387139741284723
5.024223686991295,4.754582453725589
4.755088139103768,5.395847123841145
7.237887945374385,7.282477165839459
5.8718760760450435,6.177583645945326
3.3251690545436796,6.806520125904115
5.253955276786979,5.627308037495188
5.927057670809451,6.956217691421623
5.762070103085072,5.355601075025963
6.498167153451022,8.65097967216048
6.383647757913256,6.949155862173383
4.583550236015127,3.7718709692704726
5.808196789649615,6.369457474006084
5.266489444113756,5.324498090246752
5.102661445962375,6.05832904461475
6.045357100130595,6.651498481988253
5.623232187016746,5.96894449012556
3.9417960041814917,3.1210001238456697
4.13124102967119,4.238278167390466
7.089681873394815,7.58316716855769
4.1626643634133575,4.793583507849516
4.185416770025895,4.3097558020029245
2.8366827852414183,4.03031837154954
3.4244527878069335,5.4573090596768985
6.119198310308666,6.3545734825583775
5.240078451388916,4.79720633607846
6.0238939027154785,6.77800140143692
7.905861580534985,8.755099677433726
5.454434040549344,6.80555924371242
6.99852826947954,6.924697729270135
5.765131361621883,6.355091600800195
6.13628555101005,6.473010194966718
4.841073744181004,4.886495145662322
3.9217831358374644,4.345395702210682
5.243740589490424,8.474551571936942
6.5772871861304605,5.792299285008057
4.890657848492694,4.543020593055354
4.752858364793421,6.646652930920624
5.0672263118829415,5.299211062948501
5.474155149545571,6.797757950307742
4.828524578199653,4.886247967118896
6.42380457626113,6.227461496593475
5.604583913759056,6.407570173310729
8.0316284269706,8.362613833775267
4.9442144213031405,5.640253959324256
6.459341294509552,6.720287000740948
7.500662589461168,8.014936495563687
7.120876726951291,6.5483390386113225
5.070385568764037,4.921810746281966
5.14112697922779,5.850977472655203
4.695878342176772,4.810124945729714
7.050161905711871,8.096354383451438
5.94287459153544,6.145057796822469
4.90511406008585,4.77040803064407
4.132901812586693,4.3009003128482535
6.072736483616398,6.3353213404557716
4.731876368156817,5.2833920559311105
3.800081331711322,6.521324380533762
6.355020258470935,6.130761401464883
3.8493784387840537,4.69629519670069
6.906703593494821,8.201643582757136
5.452773643528428,4.842464573945624
4.967523702528986,3.9128653352314124
3.3128487923746204,5.480956978267735
4.270890437928977,4.500259854045736
6.050620990171999,8.007913636989443
6.175286143847157,6.806594640531514
4.2421325182811715,4.859855508928242
6.252693783919163,6.346114278447518
5.5681825386893085,5.191820316313013
5.909161859791814,6.894428517280135
4.182436701571708,4.71076939200696
5.47689513034912,5.896090911732689
8.876703274503916,7.080951308703414
6.101314855483881,5.939334296682263
5.878702955113202,5.063718716203949
6.06342725618442,7.6967308469428986
4.735497752817078,4.671627918091076
5.5393310542459435,6.167664185405565
4.684144829795384,3.467169167752916
4.482930667153146,4.780069102878194
3.9275214263772726,4.2305961070299505
4.5381514253881745,6.390196616937679
6.405925858422287,6.575247576337479
5.0284855797897805,6.287295627916578
6.2882178007296075,6.547032329045133
7.125073432592276,8.372103578882884
4.907070233385244,5.67342534365148
6.347017994653892,6.578482503684351
5.39105497644374,6.466761496095376
6.8088133308072445,5.99112539894413
5.370170059765383,7.236317090612359
4.716520476992187,4.459016322356294
5.2149684164946954,4.804187365285469
3.908898040587845,4.506841281725941
6.371658480200209,6.814003430994983
5.8021512981472965,5.860496002647791
6.294874800195493,5.9110058813834065
4.749280724852274,4.596853773092424
4.8488243202042,6.136362099351355
4.9010920668227795,5.050623863575985
6.071051529143071,7.524777895457799
4.226929891939813,5.860437045261354
4.667386030292482,5.798374901358796
5.417850784358071,6.48307665719212
5.341862882624093,5.533559439172472
5.2737293852587825,5.516900422726585
4.943892031160237,5.338248915335467
4.348312405880943,6.093997559884124
4.874283222513518,5.834348982848449
5.63734189683955,5.692647834613469
8.219336998685671,8.342836163555619
3.7729480672318183,4.4337959804787594
5.758614072516549,4.541698421459761
6.2639599390451295,6.121914969292931
3.6516042844319268,4.469463117221198
5.3624050032563515,6.104399444566293
5.093858953164395,6.329092105599446
6.5973826739379025,6.014893790799384
6.405944949727172,6.893729532661193
6.184489469891183,6.66883915017632
5.642113507892371,6.753409108169804
4.932785253636718,6.066903966043181
4.499203037622665,5.125134776822996
5.70512392720845,5.183517764478177
5.1394909765996095,4.763816242913935
5.262516794557305,6.396068917845946
6.069125355250735,5.709695924849021
6.79379329264293,7.766009681469588
4.335344181617608,5.4401563377710325
5.099500086883212,6.581360034972935
4.757366373783686,5.6357911143223784
5.9836280828300445,7.324887288548478
7.023167540587632,6.529534085625026
4.830676021312816,4.884874796946829
8.302370328211152,7.57090083206191
4.619324693224062,4.8661661534855165
5.085563981497815,4.4831742831918895
3.8938058237758137,3.8808158991511448
5.36004799928851,5.470064387001996
6.74232853396513,8.05011082847044
4.547018449512376,5.403376632578906
6.356817623602908,6.54759283595335
5.84116985358745,6.481618975655922
5.896349089619741,6.5893485333706625
5.079483597035336,5.275102905309081
7.192512254155072,7.031478958959096
4.249850829579052,4.4082120730316054
5.794641664625954,4.989916279810679
8.708483041960944,8.93955537418595
4.299971383703179,5.695789782867461
4.5772499250925485,5.2312270744238285
5.493858628097288,5.636656971549596
5.043323646773135,4.92649648393104
7.019401126544761,7.967444227873869
5.550142036740013,7.0483742416124695
5.848517948321281,6.340579817993971
6.297383854596923,5.788822405615676
5.538651031685212,6.398697802613321
4.44767515430642,4.094740429308619
7.208746244388588,10.101683372395486
6.182403109331833,7.09315293573254
4.1774629156410565,6.608583085174176
4.442495534335144,3.514877096881491
3.7812378300282417,4.076431989997915
7.429465480987808,8.858156657019647
5.939912795231321,5.2145314494087875
4.364131094899377,5.28266784012217
4.912800216334374,4.723993973796452
5.526835479919103,5.241425273132502
5.143534109149503,5.375308465724074
5.635711689983892,6.283525749797308
4.0959851079042515,5.240759617214795
4.713459992520734,5.1818174756318
7.231851702460493,8.612570178936878
4.785595397300747,4.300561990749627
5.519362106437668,8.009799470958386
7.347484630943823,6.932625874581476
7.57955365408073,8.2246392039258
4.436344218636376,4.984035652272444
6.161402058538463,8.286723700662623
7.300392705336517,8.199287830169238
5.955112887134074,7.590227323566483
5.2446366216581835,5.730459253646377
5.125908611621098,5.677534210117352
5.7743980609204195,6.420499314290805
5.275077263633573,5.055636517140371
4.48568701075705,4.74514338828195
4.8537079083034085,4.459656296569526
6.039888970442244,6.477894187806327
4.792863611271791,4.73278829145115
5.377810793657038,5.520192105543861
7.825011815287234,9.313882928958286
5.5896994575531,4.733410102873908
5.36676597896643,4.6685757203596845
6.4905669555188314,7.31864846341209
4.823957759107341,6.616004733928484
6.626911554881858,6.418904356257037
4.832328316755973,5.447579466364456
6.701710694731449,7.385835042868864
5.315434125974422,5.7514352310197525
4.614141539478905,4.930554334162044
6.569324550254129,8.226354875563539
5.697801167444029,6.314287307825659
6.978265942569923,6.416459564929671
6.4968735692082955,5.836916498701897
7.5223272058539505,7.914435578038033
7.417530193935658,7.198284781670963
4.568657728545953,4.608714014626108
6.9916814855794955,7.113240117476709
5.6546015958190035,6.329722020116597
5.441286486440794,5.561000894502446
8.001498008438332,8.008322978029437
5.7962086152704595,5.365949387167564
6.375589699202141,6.42318048305635
5.866380423450544,6.708151355184238
8.16823570696706,6.398810806473823
3.9791161187908752,4.873953538329662
6.082609254520256,5.797297027795007
8.35851690507791,8.555166902143931
4.324280651270195,5.093903395802729
6.319102563157881,7.018420280203657
6.520904202938191,6.646846870856867
5.2985856220399885,5.500242697987556
5.354720115404314,5.2302274132536555
4.840651667868253,5.186491842107927
5.275816087557911,5.123538680893549
5.480479838807306,5.839105701236886
5.870057339356895,5.848371782592968
4.513373906625186,4.682389991990541
6.629889492627459,7.207887581775126
6.152801429450965,7.1485667369554
4.531050563056808,3.5106962227340643
4.09398500643243,4.3166620200286845
5.014930537687061,6.207151948550412
4.236236815786257,3.0269382101215543
4.787361672687535,4.974290248966575
5.255675699990709,4.888983741505918
4.097283551448315,5.276434182071931
3.817846755549038,4.495969050601953
4.623267199828002,7.0462849267028576
4.377261479689531,5.391994090783189
4.354226808534766,6.4457432710329625
4.454838327805956,5.93793839010566
4.187315790544579,5.050404262595589
5.558005594588403,7.504606514828723
6.125054078016503,5.277503265700082
4.552618525559368,4.8112130494284004
4.879430399009785,4.784043311464439
6.181161163138439,5.300000980292197
6.167483301803796,6.581462141501115
3.258764997211606,4.73406645889534
7.589416538683779,8.241147770125302
4.69751179292476,5.219151112148887
5.526420570468532,6.695529083738598
4.178932028188985,4.899059209989673
4.70138374626127,5.376306140269147
6.55491845864893,6.375798775981962
5.229249459365111,5.175085405584047
7.441819851919743,8.52639190172316
5.931943848465726,5.249954923962304
5.927095285824336,8.107598579511022
5.8130983924246955,6.706773718140168
7.417787668001095,7.623277370071783
5.823653353818611,5.671673345553946
3.4302149692418573,6.083883865343135
5.1903936170419165,4.92657556583536
3.843383209561567,6.208623454089565
4.454218527434172,3.421572866775578
6.02064246878657,5.086044827647239
5.633433912421849,6.384091679770696
4.67784803796216,5.65317003028628
4.229105677088891,5.006096826582372
4.1643155162702605,4.682237830375635
4.555247224496711,4.621872742920346
6.5419033937740805,7.432421691266483
5.088583285523173,5.745077083940259
6.421806291301715,6.713056165555114
7.736850413384405,9.330833660140584
5.605277703853297,6.7710524698366115
4.639393068489439,4.517872062048837
4.678487321094623,5.874029868674545
5.16153418223467,5.9432782356824125
4.785080088487489,5.104909957318375
3.975784324008318,6.097405741253183
5.862813048194167,4.926343023616141
5.490776867389076,6.509610563044391
6.725601464877843,6.618662466733983
4.041896784914012,5.00222940338485
6.280338416060637,6.010011769295448
7.7893700768656755,8.593193337447527
3.316125870138891,5.271138906239899
5.188284044419763,6.449876389930493
5.0577341142499925,5.259034091846427
4.756606041822136,4.7579424870031275
3.0471520710803057,4.117572936456299
5.633650818312656,4.6476499913995495
6.260922832273091,6.242471641938981
6.934362910839897,6.4451979209422765
4.22979577476086,5.90248305406363
5.635507261059328,5.517276668534092
5.366590936442036,6.407284339093687
4.664829231744713,4.54961770431989
4.54406607636023,4.323591811252115
4.65950020727729,4.632567996192833
3.4151223930189634,6.084887439573502
6.288653023522986,7.365583724331364
4.35313968602841,4.809777027291892
5.803571743245387,6.457534648350419
5.5228398919118025,5.271813804174117
6.230460127867798,6.867420571321491
4.466072423801515,5.517505540573943
5.556372563664435,4.607999293765741
3.7528200246568835,5.004000906471914
4.943326119998097,5.124225256525011
3.2037820384149707,5.156784577619588
5.559682629470282,5.749989632716848
3.3201006571463823,5.792804451531528
4.669837270816587,5.7419965642789235
4.867373752515736,5.422940611529997
5.434964361707665,7.22402067925498
5.164256000523263,5.213530389625884
6.006533816277149,5.725455070175568
6.509128368266801,6.021792704313621
5.079502064267649,4.980811204154014
4.933337580530605,5.903354997303304
5.585683042731689,6.375898906193365
2.94341423512047,3.7823057666199316
4.130809457445199,5.94962619743177
6.592789000503721,6.984468369945522
5.291188357411507,4.8844431216088475
5.233596570226994,5.205439288465617
6.103934750548602,6.3809533568411885
5.379799261505232,5.718935532402028
3.9959618375102215,5.173789102161902
6.940971326340821,6.207497963448872
4.457783522041999,4.2048476091490645
4.190234978637171,4.962870222297739
4.765583834238759,5.863049843771559
5.722876154080394,6.018676199336333
5.914364053856831,8.246012974056459
5.270457801958694,4.994006462712623
5.934190699346522,6.610238328579441
4.680593300074272,4.461044372792101
5.479340111109179,4.119021580127766
4.8417529961357335,4.397069862269641
4.118070217263558,5.350175434558762
4.834113636998759,6.749594855232482
4.228911880985561,3.923948885309473
4.126656641854233,5.38337089970877
4.97874795186635,6.090650926672858
5.892574433390536,5.558421633555644
8.120809959122933,8.350663227643281
4.569651583817608,4.1065278027486976
4.792093339285489,4.235133161826685
4.384013929759227,5.968864581446231
4.986327802341463,5.623207984433358
1.906626331613159,5.243082924490212
6.05681563331833,7.314732557273394
5.097519904397445,6.977788521976141
5.063383628140535,5.228959072628726
5.53902448249834,6.1167084752774805
5.236665386308972,7.1544567945734485
6.477870717110473,7.04043500616089
3.996067620334574,4.311658587557728
5.727190931821233,6.386105591208599
4.786033915680987,5.149687158777436
5.6918791897456265,5.316875608184103
5.939339980516582,6.310013121944577
5.5206819696129745,7.136687454882183
4.919920038439641,4.032571036856429
5.470124375399878,5.096468198215182
6.59626245229387,6.5779403479714915
5.1384717188846,4.6539213527355905
5.816052274454557,5.554475819136351
5.912138551070656,7.286654484010345
4.479463578149447,5.409880649997401
5.9620136512244715,5.778949443700707
3.8634995971546893,4.429093417926049
6.073187604792311,6.324239121376737
4.729512523045555,4.6012378303303185
4.782442019820499,5.728884456520274
4.385414555030343,3.930622729465457
6.693446371953974,7.2061446795166
6.020105294834587,6.017077528298147
5.543626587952194,4.769421815984988
5.738023341329779,4.190326930726153
7.512001555985245,7.262654269080125
4.83521306888726,5.189884720890878
5.591883805620575,6.200811485857929
5.396405369447732,7.1395306325178485
5.023000526684324,7.081344213000495
5.748009462520667,6.852564518514558
5.77744972365339,5.224851264201453
4.472069663911581,6.373810705170782
3.2497842441289957,6.612857643492823
5.316147468029809,6.329389980288658
6.264352431037274,7.582122305174309
5.86031399710873,5.732771834386476
5.881766351971434,7.12020884471808
5.402863916126247,5.669351547907715
5.098619772692763,6.244666626900189
5.984969251563623,6.367263109679217
7.320646220515051,8.01591934778188
4.52028556870058,5.390595307018236
5.416551038844125,5.322731415373342
5.575301692201089,6.237876025953077
3.505412989818297,4.344268947923365
6.2628738968303415,7.32538639286283
4.373160217214742,4.864456922516169
4.649664181936616,4.514128196534236
5.5590538959103055,5.066507766568694
5.415355839015524,4.491401841734402
5.338694403548058,5.522294128813442
4.816899494169664,3.8576772189252053
6.969372010186849,6.570519490900807
5.2878027500957945,5.192752647333438
4.116397345210234,4.441896678041115
5.147317575816173,4.194050174782628
5.473883307442795,6.288384577852739
4.542790494991424,5.214979184607354
5.725552062954579,5.684069575537706
8.248420094909395,7.175563042022538
5.345657257605387,7.891570727209748
4.03852890092298,4.5295484314125325
4.144022750462864,4.4136785460035854
6.86737117265346,6.7061305026121385
3.6802382821324486,4.173479782751572
4.375333637927808,4.231364912962909
7.719337340852244,8.412067002351172
4.81792980497313,5.5676820900428785
4.272109674124563,4.347056314005789
4.097287473766469,5.458867408527294
4.854012714877481,5.1906401452855135
4.690583675129835,4.393069281204572
5.172337272094448,5.5021366001863266
3.106545946096075,5.323250120988962
5.48648156387545,5.394891550772361
5.621958883663896,6.662325913552169
6.30182349715043,7.241126135202392
4.521573201007446,5.185341296106892
5.9992121109361145,6.3565246770388075
6.4681258339085606,7.4899553886690535
4.9478804417672135,5.63640861432215
7.551787321774433,10.887912424165838
4.848459632810591,5.908304747978349
7.422846491610862,7.665184739620356
3.956725145990652,6.583906782529251
5.376935168374945,5.40260706494712
4.911888688557679,5.711156294658824
4.0930506456702,4.098774075593071
4.360450994049644,4.315968639600053
5.002117113749322,6.0537087299655505
5.737095254137342,5.974526555073345
5.503051505750223,6.337887328420103
6.907709164083497,7.461083750624829
4.892540337750688,5.069887411703551
5.545600973042347,6.7609909236309145
4.671633548882022,5.0752334408866915
3.6002267672978037,4.390340223438716
8.611343437409484,9.697677990140074
6.289224990837828,6.78276847702353
5.654075517482642,5.978110274537277
5.365832066038382,5.585644494871829
5.489737955270906,5.752200862884801
4.626254417970576,5.444179731892304
4.214092254904015,4.423697271613519
5.735429330231343,6.5438683335462375
6.375207700582383,7.368384959965001
4.296962575143403,7.333468822543119
5.403633550749478,5.384544921057038
5.950184532632656,6.267493272421233
7.561457245025029,7.855939590011378
5.0621625542422715,4.41508875983955
7.455342666781003,7.37386559485919
5.559226762055334,5.47878899807874
3.793199045316134,4.891552765634445
3.9237525066109127,4.687511245301684
4.680354875365778,4.259414341027011
4.646939671977557,5.564849209710864
6.044465590812376,6.089385258229865
4.687998542736707,4.579293636376339
6.303121791268278,5.593867564795312
4.95864059286704,5.370125761192056
7.263585576952879,7.458627940094601
6.651997187986778,6.408969203871821
6.5456460007672925,7.183844956646184
5.576202963221241,6.297362407740214
6.157159617092447,6.110971224404358
5.373650608189953,4.983063579589045
3.4377745341809547,3.4363077539130154
6.696684913113414,7.008258865081937
3.6888398990593,4.446254900779137
5.408471073079461,5.890491502882961
5.543669598293532,6.20813845697573
4.915484409772967,5.351745910916032
4.739955832548707,5.366803355839542
6.10216262550738,6.120242245651077
3.8618115692592134,4.220075124444232
4.448483538636746,5.673613803182034
4.4957884884464825,5.591096495481551
6.119350052854538,7.049872651433528
4.905722090746694,5.243635595761659
4.7502391684635805,5.172582768986231
4.4515746331787165,6.6953475670147915
4.4008680838370005,4.758425735941951
5.562152005234202,6.066566016648717
7.868100655059057,8.219271468824271
3.6251726145408107,4.433688931767982
6.302399239825645,6.2567199494541645
3.937276162980043,4.523278713258454
11.026603852834924,13.8635625030847
5.325171500235488,5.611094599876203
3.917135382423808,7.629142715677211
5.650359892803978,5.591560233322827
5.782009590953591,6.686402153393105
4.471423035594148,4.931800997915577
6.2950508335640825,6.3555639261385695
4.615888770142485,4.717162187332494
5.587022706118375,5.338277997538388
4.407927389931099,5.972959850840548
5.712861623814008,5.446008501797788
5.369920626318602,5.10248860839697
5.574981759563128,6.264109326578299
4.083461288122118,4.533142717111462
5.8840586302362405,6.154884892202991
5.0173873338694595,5.04359640599583
5.5373036966902,5.747466188951944
5.24906137065576,5.897521105059338
5.153136994954376,5.4978170547063785
4.681789994489407,4.266287309458529
4.854916530916152,4.914029902293936
6.160443061150684,7.651174349233783
5.719770959258301,6.666170489158093
4.578854050832133,4.258875499289782
5.562935387951226,6.0799384021560385
4.597515377462284,5.148724908891975
4.625846298552366,5.3098002477347555
5.973846925823913,6.501176233838857
4.465046397292282,4.236093902178255
6.426974591283784,6.805200107221257
3.5697650307815176,3.996169590433296
6.812386570735385,7.402665255601391
5.741202683485486,7.3403417997675815
4.492898553269576,5.274904356306757
5.789745067732491,6.390703252101355
4.888267130432499,8.281680847892858
5.14353077975816,5.890093103864807
5.607930849228459,8.603163466568676
3.4861296136696263,4.064067132775616
2.906160695534198,4.609566144082821
